region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Angiang,2021-06-01,,estimate,1,1.1,1.6,0,0,0,1,2,4
Angiang,2021-06-02,,estimate,0,0.9,1.4,0,0,0,1,1,4
Angiang,2021-06-03,,estimate,0,0.7,1.1,0,0,0,0,1,3
Angiang,2021-06-04,,estimate,0,0.9,1.4,0,0,0,1,1,4
Angiang,2021-06-05,,estimate,0,0.9,1.4,0,0,0,1,1,4
Angiang,2021-06-06,,estimate,0,0.5,0.9,0,0,0,0,1,2
Angiang,2021-06-07,,estimate,0,1,1.6,0,0,0,1,1,4
Angiang,2021-06-08,,estimate,0,1.1,1.7,0,0,0,1,2,4
Angiang,2021-06-09,,estimate,0,1,1.5,0,0,0,1,1,4
Angiang,2021-06-10,,estimate,0,0.7,1.1,0,0,0,0,1,3
Angiang,2021-06-11,,estimate,0,1,1.5,0,0,0,1,1,4
Angiang,2021-06-12,,estimate,0,1,1.5,0,0,0,1,1,4
Angiang,2021-06-13,,estimate,0,0.6,1,0,0,0,0,1,2
Angiang,2021-06-14,,estimate,1,1.1,1.6,0,0,0,1,2,4
Angiang,2021-06-15,,estimate,1,1.2,1.8,0,0,0,1,2,5
Angiang,2021-06-16,,estimate,0,1.1,1.7,0,0,0,1,2,4
Angiang,2021-06-17,,estimate,0,0.8,1.3,0,0,0,1,1,3
Angiang,2021-06-18,,estimate,1,1.1,1.7,0,0,0,1,2,4
Angiang,2021-06-19,,estimate,1,1.2,1.8,0,0,0,1,2,5
Angiang,2021-06-20,,estimate,0,0.7,1.1,0,0,0,0,1,3
Angiang,2021-06-21,,estimate,1,1.4,2,0,0,0,1,2,5
Angiang,2021-06-22,,estimate,1,1.7,2.3,0,0,1,1,2,6
Angiang,2021-06-23,,estimate,1,1.5,2.1,0,0,0,1,2,5
Angiang,2021-06-24,,estimate,0,1.1,1.8,0,0,0,1,2,4
Angiang,2021-06-25,,estimate,1,1.7,2.5,0,0,1,1,2,6
Angiang,2021-06-26,,estimate,1,1.7,2.3,0,0,1,1,2,6
Angiang,2021-06-27,,estimate,0,1,1.6,0,0,0,1,1,4
Angiang,2021-06-28,,estimate,1,2.1,2.8,0,0,1,2,3,7
Angiang,2021-06-29,,estimate,2,2.6,3.4,0,0,1,2,4,9
Angiang,2021-06-30,,estimate,1,2.4,3,0,0,1,2,3,8
Angiang,2021-07-01,,estimate,1,1.9,2.6,0,0,1,2,3,7
Angiang,2021-07-02,,estimate,2,2.7,3.4,0,0,1,2,4,9
Angiang,2021-07-03,,estimate,2,3,3.8,0,0.8,1,2,4,10
Angiang,2021-07-04,,estimate,1,1.8,2.5,0,0,1,1,3,7
Angiang,2021-07-05,,estimate,2,3.9,4.8,0,1,2,3,5,13
Angiang,2021-07-06,,estimate,3,4.7,5.4,0,1,2,4,7,15
Angiang,2021-07-07,,estimate,3,4.3,5.2,0,1,2,4,6,15
Angiang,2021-07-08,,estimate,2,3.5,4.2,0,1,1,3,5,12
Angiang,2021-07-09,,estimate,3,5.1,6,0,1,2,4,7,16
Angiang,2021-07-10,,estimate,3,5.7,6.8,0,1,2,5,8,19
Angiang,2021-07-11,,estimate,2,3.3,4.1,0,1,1,3,5,11
Angiang,2021-07-12,,estimate,4,6.9,7.9,0,1,3,6,10,22
Angiang,2021-07-13,,estimate,5,8.5,9.9,0,2,4,7,11,27
Angiang,2021-07-14,,estimate,5,7.8,8.8,0,2,4,7,11,25
Angiang,2021-07-15,,estimate,4,6.1,7.4,0,1,3,5,8,20
Angiang,2021-07-16,,estimate,6,8.5,9.5,0,2,4,8,11,27
Angiang,2021-07-17,,estimate,6,9.7,11.4,0,2,5,8,13,31
Angiang,2021-07-18,,estimate,3,5.6,6.8,0,1,2,5,8,19
Angiang,2021-07-19,,estimate,8,11.9,12.8,0,3,6,11,17,37
Angiang,2021-07-20,,estimate,9,13.8,15.7,0,3,6,12,19,46
Angiang,2021-07-21,,estimate,9,13.2,15.2,0,3,6,11,18,41
Angiang,2021-07-22,,estimate,6,9.8,11.5,0,2,4,9,13,32
Angiang,2021-07-23,,estimate,9,13.8,15.7,0,3,6,12,19,44
Angiang,2021-07-24,,estimate,10,15.1,17.6,0,4,7,13,20,48
Angiang,2021-07-25,,estimate,6,8.9,10.2,0,2,4,8,12,29
Angiang,2021-07-26,,estimate,12,19.1,21.9,0,5,9,16,25,62
Angiang,2021-07-27,,estimate,15,23,26.5,1,6,11,20,31,73
Angiang,2021-07-28,,estimate,13,20.7,22.7,0,5,10,18,28,65
Angiang,2021-07-29,,estimate,10,16,19,0,4,7,14,21,50
Angiang,2021-07-30,,estimate,16,23.1,25,1,6,11,21,32,71
Angiang,2021-07-31,,estimate,16,24.8,29.5,1,6,11,22,33,80
Angiang,2021-08-01,,estimate,9,14.2,16.5,0,3,7,12,19,45
Angiang,2021-08-02,,estimate,20,30.6,35.5,1,8,14,27,41,94
Angiang,2021-08-03,,estimate,24.5,36.9,41.1,1,10,18,32,49,116
Angiang,2021-08-04,,estimate,22,33.3,38.7,1,9,15,29,44,107
Angiang,2021-08-05,,estimate,16,25.4,28.6,1,7,12,22,34,80
Angiang,2021-08-06,,estimate,24,35.8,39.6,1,10,17,32,49,108
Angiang,2021-08-07,,estimate,26,39.3,42.9,2,10,19,34,52,123
Angiang,2021-08-08,,estimate,15,22.8,25.4,1,6,11,20,31,73
Angiang,2021-08-09,,estimate,31,47.7,49.3,2,13,23,43,68,145
Angiang,2021-08-10,,estimate,38,58.4,64.5,3,16,29,51,77.2,181
Angiang,2021-08-11,,estimate,35,50.9,56.5,2,14,26,45,67,157
Angiang,2021-08-12,,estimate,24,37.7,41.2,1,10,18,32,51,120
Angiang,2021-08-13,,estimate,37,55.2,58.6,2,15,27,49,75,170
Angiang,2021-08-14,,estimate,39,60.2,68.1,2,16,28,52,79,187
Angiang,2021-08-15,,estimate,21,33.1,38.4,1,9,16,28,44,107
Angiang,2021-08-16,,estimate,48,73.4,80.6,3,19,36,64,100.2,231
Angiang,2021-08-17,,estimate,55,83.2,94.1,4,23,40,72,109,265
Angiang,2021-08-18,,estimate,49,73.3,77.8,3,20,35,65,102,230
Angiang,2021-08-19,,estimate,35,53.2,57.8,2,14,25,46,72,167
Angiang,2021-08-20,,estimate,50.5,77.3,84.9,3,21,37,68,104,240
Angiang,2021-08-21,,estimate,52,78.6,90,3,20,38,69,105,243
Angiang,2021-08-22,,estimate,29,44,49,2,11,21,39,58,136
Angiang,2021-08-23,,estimate,58.5,89.7,98.6,4,25,43,77,119,282
Angiang,2021-08-24,,estimate,69,106.3,120.6,5,27,51,91,144.2,327
Angiang,2021-08-25,,estimate,55,87.4,101.3,4,23,40,75,118,278
Angiang,2021-08-26,,estimate,42,63.9,68.8,3,18,32,56,86,193
Angiang,2021-08-27,,estimate,56,87.4,99,3,22,41,76,116,274
Angiang,2021-08-28,,estimate,57,91,104.1,4,23,42,78,122,288
Angiang,2021-08-29,,estimate,31,48.1,52.3,2,13,23,41,65,153
Angiang,2021-08-30,,estimate,61,96.6,110.5,3.9,24,45,83,130,306
Angiang,2021-08-31,,estimate,70,108.1,116.1,4,29.8,53,94,145.2,328
Angiang,2021-09-01,,estimate,60,90.2,99.1,4,23,44,79,124,276
Angiang,2021-09-02,,estimate,42,64,69.3,3,18,31,57,87,196
Angiang,2021-09-03,,estimate,59,89.4,102.6,4,24,44,78,120,279
Angiang,2021-09-04,,estimate,56,87.8,101.6,4,22,41,74,117,277
Angiang,2021-09-05,,estimate based on partial data,30,46.4,51.4,2,12,23,40,62,146
Angiang,2021-09-06,,estimate based on partial data,59,90.1,100.2,4,24,43,79,122,281
Angiang,2021-09-07,,estimate based on partial data,65.5,98.5,108.8,4,27,48,87,130,307
Angiang,2021-09-08,,estimate based on partial data,56,85.8,100.2,4,22,40,74,114,269
Angiang,2021-09-09,,estimate based on partial data,36.5,58.1,64.9,2,15,27,50,79,180
Angiang,2021-09-10,,estimate based on partial data,49,80.4,95.9,4,21,36,66,106,252
Angiang,2021-09-11,,estimate based on partial data,51,79.5,94.2,3,20,37,67,102,254
Angiang,2021-09-12,,estimate based on partial data,27,42,49.2,1,11,19,36,55,131
Angiang,2021-09-13,,estimate based on partial data,51,82.4,102.3,3.9,20,36,68,106,264
Angiang,2021-09-14,,estimate based on partial data,53,89.4,109.9,3,21,38,73,115,301
Angiang,2021-09-15,,estimate based on partial data,45,77.2,107.1,3,18,32,61,97,246
Angiang,2021-09-16,,forecast,31,56.6,82.2,2,13,22,44,69,193
Angiang,2021-09-17,,forecast,41,74.8,119.6,2,16,29,56,90.2,253
Angiang,2021-09-18,,forecast,41,77.1,122.1,2,15,30,57,94,263
Angiang,2021-09-19,,forecast,22,40.2,57.5,1,8,16,30,49,140
Angiang,2021-09-20,,forecast,41,82.8,125.1,2,16,30,59,98,301
Angiang,2021-09-21,,forecast,45,94.1,192.1,2,18,32,62,105,332
Angiang,2021-09-22,,forecast,36,83.5,193.8,1,13,25,51,87,294
Angiang,2021-09-23,,forecast,25,62.9,185.9,1,9,17,36,63,232
Angiang,2021-09-24,,forecast,33,95.5,650.1,1,11,22,49,86.2,318
Angiang,2021-09-25,,forecast,33,97.6,486.9,2,11,23,49,88,309
Angiang,2021-09-26,,forecast,17,55,284.2,1,6,12,25,46,183
Angiang,2021-09-27,,forecast,32,163,2766.8,1,11,22,46,88,364.1
Angiang,2021-09-28,,forecast,34.5,131.9,702.6,1,11.8,23,51,95,423.1
Angiang,2021-09-29,,forecast,30,187.4,3359.7,1,9,19,45.4,89,385.1
Bacgiang,2021-05-26,,estimate,116,273.3,417.8,1,29,73,180,335,1083.2
Bacgiang,2021-05-27,,estimate,67,160.6,263.8,1,16,41,105,190.2,618
Bacgiang,2021-05-28,,estimate,103.5,247.1,422.5,1,26,62,158,298.2,956.4
Bacgiang,2021-05-29,,estimate,170,390.4,637.7,2,45.8,107.6,261,473,1459.4
Bacgiang,2021-05-30,,estimate,29,67,110.1,0,7,18,43,81,256
Bacgiang,2021-05-31,,estimate,85.5,214.7,367.4,1,21,51.6,132,255,837.5
Bacgiang,2021-06-01,,estimate,82,207.2,376,1,20,51,125,236,808
Bacgiang,2021-06-02,,estimate,152,373.4,618.9,2,38,92,235.4,454,1493
Bacgiang,2021-06-03,,estimate,73,183,303.4,1,18,45,115,223,720
Bacgiang,2021-06-04,,estimate,98,238.1,393.1,1,23,61,153,292.2,928
Bacgiang,2021-06-05,,estimate,154,352,574.7,2,38,99,235,427,1325
Bacgiang,2021-06-06,,estimate,25,57.5,95.2,0,5,15,37,67,229
Bacgiang,2021-06-07,,estimate,67,168.7,274.3,1,17,43,106,202,673.1
Bacgiang,2021-06-08,,estimate,65,156.9,249.3,0,16,41,100,188,619.3
Bacgiang,2021-06-09,,estimate,107,264.1,425.7,1,26,65,173,325,1020.1
Bacgiang,2021-06-10,,estimate,53,128.7,226.7,0,13,32,81,154,491.2
Bacgiang,2021-06-11,,estimate,67,166.8,444.6,1,16,41,106,194,642
Bacgiang,2021-06-12,,estimate,112,231.7,341.3,1,27,69,165,295.2,871.1
Bacgiang,2021-06-13,,estimate,14,35.7,63.9,0,3,9,22,41,139
Bacgiang,2021-06-14,,estimate,40,104.1,197.8,0,9,24,63,126.2,409
Bacgiang,2021-06-15,,estimate,39,98.2,172.4,0,9,24,60.4,114.2,384
Bacgiang,2021-06-16,,estimate,62,168.9,297.2,0,15,38,96.4,198,658
Bacgiang,2021-06-17,,estimate,29,75.7,137.5,0,7,18,46,90,291
Bacgiang,2021-06-18,,estimate,38,106.5,234.5,0,9,24,60,112,420
Bacgiang,2021-06-19,,estimate,53,127.9,215.5,0,12,32,82,154,501.1
Bacgiang,2021-06-20,,estimate,7,22.1,60.1,0,1,4,11,21,86
Bacgiang,2021-06-21,,estimate,24,57.9,102.8,0,5,15,37,70,203
Bacgiang,2021-06-22,,estimate,20,55.3,106.9,0,5,12,32,60,224
Bacgiang,2021-06-23,,estimate,35,91.9,163,0,8,22,54,101,382
Bacgiang,2021-06-24,,estimate,16,44.3,79.4,0,4,9,25,48,192
Bacgiang,2021-06-25,,estimate,20,59.2,120.7,0,4,12,31,63,235
Bacgiang,2021-06-26,,estimate,31,74.3,120.5,0,8,19,46,91,307.1
Bacgiang,2021-06-27,,estimate,4,11.1,20.6,0,1,2,6,13,46
Bacgiang,2021-06-28,,estimate,12,30.5,51.2,0,3,7,19,36,123
Bacgiang,2021-06-29,,estimate,11,29.4,58,0,2,7,17,33,120
Bacgiang,2021-06-30,,estimate,17,44.9,73.7,0,4,11,27,54,183
Bacgiang,2021-07-01,,estimate,9,24,48.2,0,2,5,13.4,26,97
Bacgiang,2021-07-02,,estimate,11,29.7,59.9,0,2,7,17,33,117
Bacgiang,2021-07-03,,estimate,16,39.7,65.6,0,4,10,24,47,158
Bacgiang,2021-07-04,,estimate,2,6.1,12.2,0,0,1,3,7,26
Bacgiang,2021-07-05,,estimate,7,16.1,26.5,0,1,4,10,19,62
Bacgiang,2021-07-06,,estimate,6,15.1,25.5,0,1,3,10,18,61
Bacgiang,2021-07-07,,estimate,10,23.7,35.8,0,2,6,15,30,93
Bacgiang,2021-07-08,,estimate,5,11.9,19.8,0,1,3,7,14,50
Bacgiang,2021-07-09,,estimate,6,14.5,23.5,0,1,4,9,18,54
Bacgiang,2021-07-10,,estimate,9,21.1,34.8,0,2,5,14,27,82
Bacgiang,2021-07-11,,estimate,1,3,5.4,0,0,1,2,4,13
Bacgiang,2021-07-12,,estimate,3,8.5,15.2,0,1,2,5,10,34
Bacgiang,2021-07-13,,estimate,3,7.1,11.4,0,1,2,5,9,27
Bacgiang,2021-07-14,,estimate,5,12.3,19.2,0,1,3,8,15,50
Bacgiang,2021-07-15,,estimate,2,5.4,9.3,0,0,1,3,7,22
Bacgiang,2021-07-16,,estimate,3,6.5,10.3,0,0,1,4,8,26
Bacgiang,2021-07-17,,estimate,4,9.3,15.4,0,1,2,6,11,38
Bacgiang,2021-07-18,,estimate,0,1.2,2.3,0,0,0,1,1,5
Bacgiang,2021-07-19,,estimate,1,3.5,6.2,0,0,1,2,4,14
Bacgiang,2021-07-20,,estimate,1,2.7,4.9,0,0,1,2,3,11
Bacgiang,2021-07-21,,estimate,2,4.1,6.6,0,0,1,3,5,16
Bacgiang,2021-07-22,,estimate,1,1.9,3.2,0,0,0,1,2,8
Bacgiang,2021-07-23,,estimate,1,2.2,3.9,0,0,0,1,3,9
Bacgiang,2021-07-24,,estimate,1,3,5.4,0,0,1,2,4,12
Bacgiang,2021-07-25,,estimate,0,0.4,1.1,0,0,0,0,0,2
Bacgiang,2021-07-26,,estimate,0,1.1,2.1,0,0,0,1,1,5
Bacgiang,2021-07-27,,estimate,0,0.9,1.8,0,0,0,0,1,4
Bacgiang,2021-07-28,,estimate,0,1.3,2.4,0,0,0,1,2,6
Bacgiang,2021-07-29,,estimate,0,0.6,1.3,0,0,0,0,1,3
Bacgiang,2021-07-30,,estimate,0,0.7,1.4,0,0,0,0,1,3
Bacgiang,2021-07-31,,estimate,0,1,2,0,0,0,0,1,4
Bacgiang,2021-08-01,,estimate,0,0.1,0.4,0,0,0,0,0,1
Bacgiang,2021-08-02,,estimate,0,0.4,0.9,0,0,0,0,0,2
Bacgiang,2021-08-03,,estimate,0,0.3,0.7,0,0,0,0,0,2
Bacgiang,2021-08-04,,estimate,0,0.4,1,0,0,0,0,0,2
Bacgiang,2021-08-05,,estimate,0,0.2,0.5,0,0,0,0,0,1
Bacgiang,2021-08-06,,estimate,0,0.2,0.5,0,0,0,0,0,1
Bacgiang,2021-08-07,,estimate,0,0.3,0.8,0,0,0,0,0,2
Bacgiang,2021-08-08,,estimate,0,0,0.2,0,0,0,0,0,0
Bacgiang,2021-08-09,,estimate,0,0.1,0.4,0,0,0,0,0,1
Bacgiang,2021-08-10,,estimate,0,0.1,0.3,0,0,0,0,0,1
Bacgiang,2021-08-11,,estimate,0,0.1,0.4,0,0,0,0,0,1
Bacgiang,2021-08-12,,estimate,0,0,0.2,0,0,0,0,0,0
Bacgiang,2021-08-13,,estimate,0,0.1,0.2,0,0,0,0,0,0
Bacgiang,2021-08-14,,estimate,0,0.1,0.3,0,0,0,0,0,1
Bacgiang,2021-08-15,,estimate,0,0,0.1,0,0,0,0,0,0
Bacgiang,2021-08-16,,estimate,0,0,0.1,0,0,0,0,0,0
Bacgiang,2021-08-17,,estimate,0,0,0.1,0,0,0,0,0,0
Bacgiang,2021-08-18,,estimate,0,0,0.1,0,0,0,0,0,0
Bacgiang,2021-08-19,,estimate,0,0,0.1,0,0,0,0,0,0
Bacgiang,2021-08-20,,estimate,0,0,0.1,0,0,0,0,0,0
Bacgiang,2021-08-21,,estimate,0,0,0.1,0,0,0,0,0,0
Bacgiang,2021-08-22,,estimate,0,0,0,0,0,0,0,0,0
Bacgiang,2021-08-23,,estimate,0,0,0,0,0,0,0,0,0
Bacgiang,2021-08-24,,estimate,0,0,0.1,0,0,0,0,0,0
Bacgiang,2021-08-25,,estimate,0,0,0.1,0,0,0,0,0,0
Bacgiang,2021-08-26,,estimate,0,0,0,0,0,0,0,0,0
Bacgiang,2021-08-27,,estimate,0,0,0,0,0,0,0,0,0
Bacgiang,2021-08-28,,estimate,0,0,0,0,0,0,0,0,0
Bacgiang,2021-08-29,,estimate,0,0,0,0,0,0,0,0,0
Bacgiang,2021-08-30,,estimate,0,0,0,0,0,0,0,0,0
Bacgiang,2021-08-31,,estimate,0,0,0,0,0,0,0,0,0
Bacgiang,2021-09-01,,estimate,0,0,0,0,0,0,0,0,0
Bacgiang,2021-09-02,,estimate,0,0,0,0,0,0,0,0,0
Bacgiang,2021-09-03,,estimate,0,0,0,0,0,0,0,0,0
Bacgiang,2021-09-04,,estimate,0,0,0,0,0,0,0,0,0
Bacgiang,2021-09-05,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Bacgiang,2021-09-06,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Bacgiang,2021-09-07,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Bacgiang,2021-09-08,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Bacgiang,2021-09-09,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Bacgiang,2021-09-10,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Bacgiang,2021-09-11,,estimate based on partial data,0,0,0.1,0,0,0,0,0,0
Bacgiang,2021-09-12,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Bacgiang,2021-09-13,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Bacgiang,2021-09-14,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Bacgiang,2021-09-15,,estimate based on partial data,0,0,0.1,0,0,0,0,0,0
Bacgiang,2021-09-16,,forecast,0,0,0.1,0,0,0,0,0,0
Bacgiang,2021-09-17,,forecast,0,0,0.4,0,0,0,0,0,0
Bacgiang,2021-09-18,,forecast,0,0.1,8.1,0,0,0,0,0,0
Bacgiang,2021-09-19,,forecast,0,0,0.3,0,0,0,0,0,0
Bacgiang,2021-09-20,,forecast,0,0.1,1.5,0,0,0,0,0,0
Bacgiang,2021-09-21,,forecast,0,0.1,4.2,0,0,0,0,0,0
Bacgiang,2021-09-22,,forecast,0,0.9,49,0,0,0,0,0,0
Bacgiang,2021-09-23,,forecast,0,0.5,18.8,0,0,0,0,0,0
Bacgiang,2021-09-24,,forecast,0,4.2,178.1,0,0,0,0,0,0
Bacgiang,2021-09-25,,forecast,0,18.7,757.5,0,0,0,0,0,0
Bacgiang,2021-09-26,,forecast,0,9.2,413.6,0,0,0,0,0,0
Bacgiang,2021-09-27,,forecast,0,186.5,11327.4,0,0,0,0,0,0
Bacgiang,2021-09-28,,forecast,0,214.1,12309.5,0,0,0,0,0,0
Bacgiang,2021-09-29,,forecast,0,211.9,5974.7,0,0,0,0,0,0
Baclieu,2021-05-29,,estimate,0,0.1,0.3,0,0,0,0,0,1
Baclieu,2021-05-30,,estimate,0,0,0.2,0,0,0,0,0,0
Baclieu,2021-05-31,,estimate,0,0,0.2,0,0,0,0,0,0
Baclieu,2021-06-01,,estimate,0,0.1,0.3,0,0,0,0,0,1
Baclieu,2021-06-02,,estimate,0,0,0.2,0,0,0,0,0,0
Baclieu,2021-06-03,,estimate,0,0.1,0.3,0,0,0,0,0,1
Baclieu,2021-06-04,,estimate,0,0.1,0.2,0,0,0,0,0,1
Baclieu,2021-06-05,,estimate,0,0.1,0.3,0,0,0,0,0,1
Baclieu,2021-06-06,,estimate,0,0,0.2,0,0,0,0,0,0
Baclieu,2021-06-07,,estimate,0,0.1,0.2,0,0,0,0,0,0
Baclieu,2021-06-08,,estimate,0,0.1,0.3,0,0,0,0,0,1
Baclieu,2021-06-09,,estimate,0,0.1,0.2,0,0,0,0,0,1
Baclieu,2021-06-10,,estimate,0,0.1,0.3,0,0,0,0,0,1
Baclieu,2021-06-11,,estimate,0,0.1,0.3,0,0,0,0,0,1
Baclieu,2021-06-12,,estimate,0,0.1,0.4,0,0,0,0,0,1
Baclieu,2021-06-13,,estimate,0,0.1,0.3,0,0,0,0,0,1
Baclieu,2021-06-14,,estimate,0,0.1,0.3,0,0,0,0,0,1
Baclieu,2021-06-15,,estimate,0,0.1,0.4,0,0,0,0,0,1
Baclieu,2021-06-16,,estimate,0,0.1,0.3,0,0,0,0,0,1
Baclieu,2021-06-17,,estimate,0,0.1,0.3,0,0,0,0,0,1
Baclieu,2021-06-18,,estimate,0,0.1,0.3,0,0,0,0,0,1
Baclieu,2021-06-19,,estimate,0,0.2,0.5,0,0,0,0,0,1
Baclieu,2021-06-20,,estimate,0,0.1,0.3,0,0,0,0,0,1
Baclieu,2021-06-21,,estimate,0,0.1,0.3,0,0,0,0,0,1
Baclieu,2021-06-22,,estimate,0,0.2,0.5,0,0,0,0,0,1
Baclieu,2021-06-23,,estimate,0,0.1,0.4,0,0,0,0,0,1
Baclieu,2021-06-24,,estimate,0,0.2,0.4,0,0,0,0,0,1
Baclieu,2021-06-25,,estimate,0,0.2,0.5,0,0,0,0,0,1
Baclieu,2021-06-26,,estimate,0,0.3,0.6,0,0,0,0,0,1
Baclieu,2021-06-27,,estimate,0,0.1,0.4,0,0,0,0,0,1
Baclieu,2021-06-28,,estimate,0,0.1,0.4,0,0,0,0,0,1
Baclieu,2021-06-29,,estimate,0,0.3,0.7,0,0,0,0,1,2
Baclieu,2021-06-30,,estimate,0,0.2,0.5,0,0,0,0,0,1
Baclieu,2021-07-01,,estimate,0,0.3,0.6,0,0,0,0,0,1
Baclieu,2021-07-02,,estimate,0,0.3,0.6,0,0,0,0,0,1
Baclieu,2021-07-03,,estimate,0,0.4,0.8,0,0,0,0,1,2
Baclieu,2021-07-04,,estimate,0,0.2,0.5,0,0,0,0,0,1
Baclieu,2021-07-05,,estimate,0,0.2,0.6,0,0,0,0,0,1
Baclieu,2021-07-06,,estimate,0,0.5,0.9,0,0,0,0,1,2
Baclieu,2021-07-07,,estimate,0,0.4,0.7,0,0,0,0,1,2
Baclieu,2021-07-08,,estimate,0,0.5,0.8,0,0,0,0,1,2
Baclieu,2021-07-09,,estimate,0,0.4,0.8,0,0,0,0,1,2
Baclieu,2021-07-10,,estimate,0,0.7,1.2,0,0,0,1,1,3
Baclieu,2021-07-11,,estimate,0,0.4,0.7,0,0,0,0,1,2
Baclieu,2021-07-12,,estimate,0,0.4,0.8,0,0,0,0,1,2
Baclieu,2021-07-13,,estimate,1,1,1.3,0,0,0,1,1,4
Baclieu,2021-07-14,,estimate,0,0.6,1,0,0,0,0,1,2
Baclieu,2021-07-15,,estimate,0,0.8,1.2,0,0,0,1,1,3
Baclieu,2021-07-16,,estimate,0,0.7,1.1,0,0,0,1,1,3
Baclieu,2021-07-17,,estimate,1,1.2,1.6,0,0,0,1,2,4
Baclieu,2021-07-18,,estimate,0,0.6,1,0,0,0,1,1,3
Baclieu,2021-07-19,,estimate,0,0.7,1.1,0,0,0,1,1,3
Baclieu,2021-07-20,,estimate,1,1.5,1.9,0,0,1,1,2,5
Baclieu,2021-07-21,,estimate,1,1,1.3,0,0,0,1,1,4
Baclieu,2021-07-22,,estimate,1,1.2,1.5,0,0,0,1,2,4
Baclieu,2021-07-23,,estimate,1,1.1,1.6,0,0,0,1,2,4
Baclieu,2021-07-24,,estimate,1,2,2.4,0,0,1,2,3,7
Baclieu,2021-07-25,,estimate,1,1,1.4,0,0,0,1,2,4
Baclieu,2021-07-26,,estimate,1,1.1,1.5,0,0,0,1,2,4
Baclieu,2021-07-27,,estimate,1,2.3,2.7,0,0,1,2,3,7
Baclieu,2021-07-28,,estimate,1,1.5,1.9,0,0,1,1,2,5
Baclieu,2021-07-29,,estimate,1,1.9,2.2,0,0,1,2,3,6
Baclieu,2021-07-30,,estimate,1,1.6,2.1,0,0,1,1,2,5
Baclieu,2021-07-31,,estimate,2,2.9,3.4,0,1,1,3,4,9
Baclieu,2021-08-01,,estimate,1,1.4,1.8,0,0,1,1,2,5
Baclieu,2021-08-02,,estimate,1,1.5,2,0,0,1,1,2,5
Baclieu,2021-08-03,,estimate,2,3.3,3.7,0,1,2,3,5,10
Baclieu,2021-08-04,,estimate,1,2,2.5,0,0,1,2,3,6
Baclieu,2021-08-05,,estimate,2,2.5,2.9,0,1,1,2,4,8
Baclieu,2021-08-06,,estimate,2,2.3,2.7,0,0,1,2,3,7
Baclieu,2021-08-07,,estimate,3,3.9,4.1,0,1,2,4,5,12
Baclieu,2021-08-08,,estimate,1,1.9,2.3,0,0,1,2,3,6
Baclieu,2021-08-09,,estimate,1,2.1,2.5,0,0,1,2,3,7
Baclieu,2021-08-10,,estimate,3,4.4,4.6,0,1,2,4,6,13
Baclieu,2021-08-11,,estimate,2,2.6,2.9,0,1,1,2,4,8
Baclieu,2021-08-12,,estimate,2,3.4,3.7,0,1,2,3,5,11
Baclieu,2021-08-13,,estimate,2,3.2,3.5,0,1,2,3,4,10
Baclieu,2021-08-14,,estimate,4,5,5.3,0,1,3,5,7,15
Baclieu,2021-08-15,,estimate,2,2.6,2.9,0,1,1,2,4,8
Baclieu,2021-08-16,,estimate,2,2.8,3.2,0,1,1,2,4,9
Baclieu,2021-08-17,,estimate,4,5.7,5.9,0,2,3,5,8,17
Baclieu,2021-08-18,,estimate,2,3.4,3.6,0,1,2,3,5,11
Baclieu,2021-08-19,,estimate,3,4.5,4.9,0,1,2,4,6,14
Baclieu,2021-08-20,,estimate,3,4.1,4.4,0,1,2,4,6,13
Baclieu,2021-08-21,,estimate,5,6.9,7.2,0,2,4,6,9,21
Baclieu,2021-08-22,,estimate,2,3.4,3.9,0,1,2,3,5,11
Baclieu,2021-08-23,,estimate,3,3.6,4,0,1,2,3,5,11
Baclieu,2021-08-24,,estimate,6,7.9,7.7,0,3,4,8,11,23
Baclieu,2021-08-25,,estimate,3,4.6,5,0,1,2,4,6,14
Baclieu,2021-08-26,,estimate,4,6.1,6.2,0,2,3,6,8,18
Baclieu,2021-08-27,,estimate,4,5.5,5.6,0,2,3,5,8,17
Baclieu,2021-08-28,,estimate,7,9.5,9.6,0,3,5,9,13,28
Baclieu,2021-08-29,,estimate,3,4.7,5,0,1,2,4,7,14
Baclieu,2021-08-30,,estimate,3,5.1,5.7,0,1,3,5,7,16
Baclieu,2021-08-31,,estimate,8,10.5,10.1,1,4,6,10,14,30
Baclieu,2021-09-01,,estimate,5,6.5,6.6,0,2,3,6,9,19
Baclieu,2021-09-02,,estimate,6,8.4,8.4,0,3,5,8,12,25
Baclieu,2021-09-03,,estimate,6,7.8,7.9,0,2,4,7,11,23
Baclieu,2021-09-04,,estimate,10,13.2,13.7,1,5,7,12,18,37
Baclieu,2021-09-05,,estimate based on partial data,5,6.6,6.9,0,2,3,6,9,20
